agent_id,time_step,vertex_index
263,6,483
263,7,484
263,8,516
263,9,517
263,10,518
263,11,519
263,12,520
263,13,521
263,14,489
263,15,490
263,16,491
263,17,459
263,18,460
263,19,461
263,20,462
263,21,463
263,22,464
263,23,465
263,24,466
263,25,467
264,0,935
264,1,936
264,2,968
264,3,1000
264,4,1001
264,5,1002
264,6,1003
264,7,1004
264,8,1005
264,9,973
264,10,941
264,11,942
264,12,910
264,13,911
264,14,912
264,15,913
264,16,914
264,17,882
264,18,883
264,19,851
264,20,852
264,21,820
264,22,821
264,23,822
264,24,854
264,25,855
264,26,856
264,27,824
264,28,792
264,29,760
264,30,728
264,31,696
264,32,697
264,33,665
264,34,633
264,35,601
264,36,602
264,37,570
264,38,538
264,39,506
264,40,474
264,41,442
264,42,410
264,43,378
264,44,379
264,45,347
264,46,315
264,47,283
264,48,251
264,49,219
264,50,187
264,51,155
264,52,123
264,53,91
265,0,43
265,1,44
265,2,45
265,3,46
265,4,47
265,5,48
265,6,80
265,7,112
265,8,144
265,9,145
265,10,177
265,11,209
265,12,241
265,13,242
265,14,243
265,15,244
265,16,245
265,17,246
265,18,278
265,19,279
265,20,280
265,21,312
265,22,313
265,23,345
265,24,377
265,25,378
265,26,410
266,0,766
266,1,767
266,2,735
266,3,734
266,4,733
266,5,732
266,6,731
266,7,699
266,8,667
266,9,635
266,10,603
266,11,602
266,12,570
266,13,538
266,14,506
266,15,474
266,16,475
266,17,443
266,18,444
266,19,445
266,20,413
266,21,381
266,22,382
266,23,350
266,24,351
266,25,319
266,26,318
266,27,286
266,28,254
266,29,222
266,30,190
266,31,189
266,32,188
266,33,187
266,34,186
266,35,154
266,36,153
266,37,121
266,38,89
266,39,88
266,40,56
266,41,24
267,0,664
267,1,663
267,2,662
267,3,630
267,4,629
267,5,628
267,6,627
267,7,626
267,8,625
267,9,657
267,10,689
267,11,721
267,12,753
267,13,752
268,0,517
268,1,485
268,2,453
268,3,421
268,4,420
268,5,388
268,6,387
268,7,355
268,8,323
268,9,291
268,10,259
268,11,227
268,12,195
268,13,163
268,14,164
268,15,165
268,16,166
268,17,167
268,18,168
268,19,200
268,20,201
268,21,202
268,22,203
268,23,204
268,24,205
268,25,206
268,26,207
268,27,175
268,28,176
268,29,144
268,30,145
268,31,146
268,32,147
268,33,148
268,34,149
268,35,150
268,36,151
269,0,859
269,1,858
269,2,857
269,3,889
269,4,921
269,5,920
269,6,952
269,7,951
269,8,983
269,9,982
269,10,1014
269,11,1013
269,12,1012
269,13,1011
269,14,979
269,15,978
269,16,977
269,17,945
269,18,944
269,19,943
269,20,942
269,21,941
269,22,940
269,23,972
269,24,971
269,25,970
269,26,969
269,27,968
269,28,967
269,29,935
269,30,934
269,31,933
269,32,901
269,33,869
269,34,837
269,35,805
269,36,804
269,37,803
269,38,771
269,39,739
269,40,738
269,41,706
269,42,674
269,43,673
269,44,672
269,45,640
269,46,608
269,47,609
269,48,610
269,49,578
269,50,546
269,51,514
269,52,482
269,53,450
269,54,418
269,55,386
269,56,354
269,57,322
269,58,321
269,59,289
269,60,257
269,61,225
269,62,193
269,63,161
269,64,129
269,65,97
269,66,65
269,67,66
269,68,67
269,69,68
269,70,69
269,71,70
269,72,38
269,73,39
270,0,250
270,1,218
270,2,217
270,3,216
270,4,215
270,5,214
270,6,213
270,7,212
270,8,244
270,9,243
270,10,242
270,11,274
270,12,273
270,13,305
270,14,304
270,15,303
271,0,473
271,1,472
271,2,440
271,3,439
271,4,407
271,5,406
271,6,405
271,7,404
271,8,403
271,9,435
271,10,434
271,11,433
271,12,432
271,13,431
271,14,430
271,15,429
271,16,428
271,17,396
271,18,364
271,19,363
271,20,331
271,21,330
271,22,329
271,23,328
271,24,327
271,25,326
271,26,325
271,27,324
271,28,292
271,29,291
271,30,290
271,31,289
271,32,257
271,33,256
271,34,224
272,0,96
272,1,97
272,2,129
272,3,161
272,4,193
272,5,225
272,6,257
272,7,289
272,8,321
272,9,353
272,10,385
272,11,417
272,12,418
273,0,494
273,1,462
273,2,430
273,3,398
273,4,366
273,5,367
273,6,368
273,7,369
273,8,370
273,9,338
273,10,339
273,11,340
274,0,826
274,1,825
274,2,824
274,3,823
274,4,822
274,5,821
274,6,820
274,7,819
274,8,818
274,9,817
274,10,816
274,11,815
274,12,814
274,13,813
274,14,812
274,15,811
274,16,779
274,17,778
274,18,777
274,19,776
274,20,775
274,21,743
274,22,742
274,23,710
275,0,820
275,1,788
275,2,787
275,3,786
275,4,785
275,5,753
275,6,721
275,7,720
275,8,688
275,9,656
275,10,624
275,11,623
276,0,675
276,1,707
276,2,739
276,3,771
276,4,803
277,0,59
277,1,91
277,2,123
277,3,122
277,4,121
277,5,120
277,6,88
277,7,87
277,8,55
277,9,23
277,10,22
277,11,21
277,12,20
277,13,19
277,14,51
277,15,50
277,16,49
277,17,48
277,18,47
277,19,46
277,20,78
277,21,110
277,22,109
277,23,108
277,24,107
277,25,106
277,26,105
277,27,104
277,28,103
277,29,102
277,30,101
277,31,100
278,0,217
278,1,216
278,2,215
278,3,214
278,4,213
278,5,212
278,6,211
278,7,179
278,8,178
278,9,177
278,10,176
278,11,175
278,12,174
278,13,173
278,14,172
278,15,140
278,16,139
278,17,138
278,18,106
278,19,105
278,20,104
278,21,103
278,22,102
278,23,101
278,24,100
278,25,99
279,0,214
279,1,246
279,2,278
279,3,310
279,4,311
279,5,343
279,6,375
279,7,407
279,8,439
279,9,471
279,10,503
279,11,535
279,12,534
279,13,566
279,14,598
279,15,630
279,16,662
279,17,663
279,18,695
279,19,727
279,20,728
279,21,760
279,22,792
279,23,791
279,24,823
279,25,855
279,26,854
279,27,886
279,28,885
279,29,884
279,30,916
280,0,653
280,1,685
280,2,717
280,3,749
280,4,781
280,5,813
280,6,845
280,7,877
280,8,909
280,9,941
280,10,973
281,0,999
281,1,967
281,2,968
281,3,969
281,4,970
281,5,971
281,6,939
281,7,940
281,8,941
281,9,942
281,10,910
281,11,878
281,12,879
281,13,847
281,14,848
281,15,849
281,16,817
281,17,785
281,18,753
281,19,754
281,20,722
281,21,723
281,22,724
281,23,725
281,24,693
281,25,694
281,26,695
281,27,663
281,28,631
281,29,632
281,30,600
281,31,601
281,32,569
281,33,570
281,34,538
281,35,506
281,36,474
282,0,525
282,1,524
282,2,523
282,3,522
282,4,554
282,5,586
282,6,585
282,7,617
282,8,649
282,9,648
282,10,647
282,11,679
282,12,678
282,13,677
282,14,709
282,15,708
282,16,707
282,17,706
282,18,705
282,19,673
282,20,672
283,0,608
283,1,640
283,2,641
283,3,673
283,4,705
283,5,706
283,6,707
283,7,708
283,8,709
283,9,710
283,10,678
283,11,679
283,12,680
283,13,648
283,14,616
283,15,617
283,16,618
283,17,586
283,18,554
283,19,555
283,20,523
283,21,524
283,22,492
283,23,493
283,24,494
283,25,462
283,26,463
283,27,464
283,28,432
283,29,433
283,30,401
283,31,402
283,32,370
283,33,371
283,34,339
283,35,340
283,36,341
283,37,342
283,38,343
283,39,344
284,0,238
284,1,237
284,2,236
284,3,235
284,4,234
284,5,266
284,6,298
284,7,330
284,8,362
284,9,394
284,10,426
284,11,458
284,12,457
284,13,489
284,14,521
284,15,553
284,16,585
284,17,617
284,18,649
284,19,681
284,20,713
284,21,745
284,22,744
284,23,776
284,24,808
284,25,807
284,26,839
284,27,838
284,28,870
285,0,881
285,1,849
285,2,817
285,3,785
285,4,784
285,5,783
285,6,782
285,7,750
285,8,749
285,9,717
285,10,716
285,11,715
285,12,714
285,13,682
285,14,681
285,15,680
285,16,648
286,0,631
286,1,599
286,2,567
286,3,568
286,4,536
286,5,504
286,6,472
286,7,440
286,8,441
286,9,409
286,10,377
286,11,378
286,12,379
286,13,347
286,14,315
286,15,316
286,16,317
286,17,285
286,18,253
286,19,221
286,20,189
287,0,1012
287,1,980
287,2,981
287,3,982
287,4,983
287,5,984
287,6,985
287,7,953
287,8,954
287,9,955
287,10,956
287,11,957
287,12,925
287,13,893
287,14,894
287,15,862
287,16,830
287,17,831
287,18,799
287,19,767
287,20,735
287,21,734
287,22,733
287,23,732
287,24,731
287,25,699
287,26,667
287,27,635
287,28,603
287,29,571
287,30,539
287,31,507
287,32,475
288,0,381
288,1,349
288,2,317
288,3,316
288,4,315
288,5,283
288,6,251
288,7,250
288,8,249
288,9,217
288,10,185
288,11,184
288,12,183
288,13,151
288,14,150
288,15,118
288,16,117
288,17,116
288,18,115
288,19,147
289,0,295
289,1,294
289,2,293
289,3,292
289,4,260
289,5,259
289,6,227
289,7,195
289,8,163
289,9,131
289,10,99
289,11,67
289,12,35
289,13,3
289,14,2
289,15,1
289,16,0
290,0,470
290,1,469
290,2,437
290,3,405
290,4,373
290,5,374
290,6,342
290,7,310
290,8,278
290,9,277
290,10,245
290,11,213
290,12,181
290,13,149
290,14,117
290,15,85
290,16,86
290,17,87
290,18,55
290,19,56
291,0,60
291,1,92
291,2,124
291,3,123
291,4,155
291,5,187
291,6,219
291,7,218
291,8,217
291,9,216
291,10,215
291,11,214
291,12,246
291,13,245
291,14,244
291,15,276
291,16,308
291,17,340
291,18,339
291,19,338
291,20,370
291,21,369
291,22,368
291,23,400
291,24,432
291,25,431
291,26,430
291,27,429
291,28,428
291,29,460
291,30,492
291,31,524
291,32,556
291,33,588
291,34,620
291,35,619
291,36,651
291,37,650
291,38,682
291,39,681
291,40,680
291,41,712
291,42,711
291,43,710
291,44,709
291,45,708
291,46,707
291,47,675
291,48,643
292,0,254
292,1,286
292,2,318
292,3,317
292,4,349
292,5,381
292,6,413
292,7,445
292,8,477
292,9,478
292,10,510
292,11,542
292,12,574
292,13,606
292,14,638
292,15,670
292,16,669
292,17,668
292,18,700
292,19,732
292,20,731
292,21,763
292,22,795
292,23,796
292,24,828
292,25,829
292,26,861
292,27,893
292,28,925
292,29,957
292,30,956
292,31,955
292,32,954
292,33,986
292,34,985
292,35,1017
292,36,1016
292,37,984
292,38,983
292,39,982
292,40,981
292,41,949
292,42,948
292,43,947
292,44,946
292,45,945
292,46,944
292,47,943
292,48,942
292,49,974
292,50,973
292,51,972
292,52,971
292,53,970
292,54,969
292,55,968
292,56,967
292,57,966
292,58,965
293,0,183
293,1,215
293,2,214
293,3,213
293,4,212
293,5,211
293,6,243
293,7,242
293,8,274
293,9,273
293,10,305
293,11,304
293,12,336
293,13,368
293,14,367
293,15,399
293,16,431
293,17,430
293,18,462
293,19,494
293,20,493
293,21,492
293,22,524
293,23,523
293,24,522
293,25,521
293,26,520
293,27,519
293,28,518
293,29,486
293,30,454
294,0,923
294,1,922
294,2,921
294,3,889
294,4,857
294,5,825
294,6,793
294,7,794
294,8,762
294,9,730
294,10,698
294,11,697
294,12,665
294,13,633
294,14,601
294,15,569
294,16,537
294,17,536
294,18,504
294,19,472
295,0,531
295,1,563
295,2,595
295,3,594
295,4,626
295,5,625
295,6,657
295,7,656
295,8,655
295,9,654
295,10,686
295,11,685
295,12,684
295,13,716
295,14,748
295,15,747
295,16,779
295,17,811
295,18,843
295,19,875
295,20,874
295,21,873
295,22,872
295,23,904
295,24,903
295,25,902
295,26,901
295,27,900
295,28,932
295,29,931
295,30,930
295,31,929
296,0,757
296,1,725
296,2,693
296,3,661
296,4,629
296,5,597
296,6,598
296,7,599
296,8,567
296,9,535
296,10,503
296,11,471
296,12,472
296,13,440
296,14,441
296,15,442
296,16,410
296,17,378
296,18,346
296,19,347
296,20,348
296,21,316
296,22,284
296,23,252
296,24,220
296,25,188
296,26,156
296,27,124
296,28,92
296,29,93
296,30,61
296,31,29
297,0,485
297,1,486
297,2,518
297,3,550
297,4,551
297,5,583
297,6,584
297,7,616
297,8,617
297,9,618
297,10,619
297,11,620
297,12,621
297,13,622
297,14,623
297,15,624
297,16,625
297,17,626
297,18,627
297,19,628
297,20,629
297,21,630
297,22,598
297,23,599
297,24,600
297,25,601
297,26,602
297,27,603
298,0,825
298,1,793
298,2,794
298,3,762
298,4,730
298,5,731
298,6,699
298,7,667
298,8,635
298,9,603
298,10,602
298,11,570
298,12,538
298,13,506
298,14,474
298,15,442
298,16,441
298,17,440
298,18,408
298,19,376
298,20,344
298,21,312
298,22,311
298,23,310
298,24,278
298,25,277
298,26,276
298,27,244
298,28,243
298,29,242
298,30,274
298,31,273
298,32,272
299,0,239
299,1,240
299,2,241
299,3,242
299,4,210
299,5,211
299,6,212
299,7,213
299,8,214
299,9,215
299,10,216
299,11,184
299,12,185
299,13,186
299,14,218
299,15,250
299,16,251
299,17,283
299,18,284
299,19,285
300,0,294
300,1,293
300,2,325
300,3,357
300,4,356
300,5,388
300,6,420
300,7,421
300,8,422
300,9,454
300,10,486
300,11,487
300,12,519
300,13,551
300,14,583
300,15,584
300,16,616
300,17,648
300,18,680
300,19,712
300,20,744
300,21,776
300,22,777
300,23,778
300,24,810
300,25,842
300,26,843
300,27,844
300,28,876
300,29,877
300,30,878
300,31,879
300,32,880
300,33,881
301,0,212
301,1,244
301,2,276
301,3,308
301,4,307
301,5,339
301,6,371
301,7,403
301,8,402
301,9,434
301,10,466
301,11,465
301,12,497
301,13,529
301,14,528
301,15,527
301,16,526
301,17,525
302,0,84
302,1,85
302,2,117
302,3,149
302,4,181
302,5,213
302,6,245
302,7,277
302,8,309
302,9,341
302,10,373
302,11,405
302,12,404
302,13,436
302,14,468
302,15,469
302,16,501
302,17,502
302,18,534
302,19,566
302,20,567
302,21,599
302,22,600
302,23,632
302,24,664
302,25,696
302,26,728
302,27,760
302,28,792
302,29,824
302,30,825
302,31,857
302,32,858
302,33,890
302,34,891
302,35,892
302,36,893
302,37,894
302,38,895
303,0,925
303,1,924
303,2,923
303,3,922
303,4,921
303,5,920
303,6,919
303,7,887
303,8,855
303,9,823
303,10,791
303,11,790
303,12,758
303,13,757
303,14,725
303,15,724
303,16,692
303,17,660
303,18,628
303,19,596
303,20,595
303,21,563
303,22,531
303,23,499
303,24,498
303,25,497
303,26,465
303,27,433
303,28,401
303,29,369
303,30,368
303,31,367
303,32,335
303,33,334
303,34,333
303,35,332
303,36,331
303,37,299
303,38,298
303,39,297
304,0,507
304,1,506
304,2,505
304,3,504
304,4,503
304,5,502
304,6,501
304,7,469
304,8,437
304,9,405
304,10,404
304,11,403
304,12,402
304,13,401
304,14,400
304,15,368
304,16,336
304,17,335
304,18,334
304,19,333
304,20,332
304,21,331
304,22,299
304,23,298
304,24,266
304,25,234
304,26,202
304,27,170
304,28,138
304,29,137
304,30,136
304,31,135
304,32,103
304,33,102
304,34,101
304,35,100
304,36,99
304,37,98
304,38,97
304,39,96
304,40,64
304,41,65
304,42,33
305,0,801
305,1,802
305,2,803
305,3,835
305,4,836
305,5,868
305,6,869
305,7,870
305,8,902
305,9,903
305,10,904
305,11,872
306,0,905
306,1,873
306,2,874
306,3,842
306,4,843
306,5,844
306,6,812
306,7,813
306,8,814
306,9,815
306,10,816
306,11,784
306,12,785
306,13,786
306,14,754
306,15,722
306,16,723
306,17,724
306,18,725
306,19,693
306,20,694
306,21,695
306,22,727
306,23,728
307,0,191
307,1,223
307,2,222
307,3,221
307,4,253
307,5,285
307,6,317
307,7,316
307,8,348
307,9,347
307,10,379
307,11,380
307,12,412
307,13,444
307,14,476
307,15,508
307,16,540
307,17,539
307,18,538
307,19,537
307,20,536
307,21,535
307,22,534
307,23,533
307,24,532
307,25,564
307,26,563
307,27,562
307,28,561
307,29,560
307,30,559
307,31,558
307,32,590
307,33,589
307,34,588
307,35,587
307,36,555
308,0,390
308,1,422
308,2,454
308,3,486
308,4,518
308,5,519
308,6,520
308,7,552
308,8,553
308,9,585
308,10,586
308,11,587
308,12,619
308,13,651
308,14,652
308,15,653
308,16,654
308,17,655
308,18,656
308,19,688
308,20,689
308,21,690
308,22,691
308,23,692
308,24,693
308,25,661
309,0,520
309,1,521
309,2,522
309,3,523
309,4,524
309,5,556
309,6,557
309,7,589
309,8,590
309,9,622
309,10,654
309,11,686
309,12,687
309,13,688
309,14,689
309,15,690
309,16,691
310,0,878
310,1,879
310,2,880
310,3,881
310,4,849
310,5,850
310,6,851
310,7,852
310,8,820
310,9,821
310,10,822
310,11,790
310,12,791
310,13,792
310,14,793
310,15,794
310,16,795
310,17,796
311,0,161
311,1,162
311,2,163
311,3,164
311,4,132
311,5,100
311,6,68
311,7,69
311,8,37
311,9,5
311,10,6
311,11,38
311,12,39
311,13,40
311,14,8
311,15,9
311,16,10
311,17,11
311,18,12
311,19,13
311,20,14
311,21,15
311,22,16
311,23,48
311,24,80
311,25,112
311,26,144
311,27,145
311,28,146
311,29,178
311,30,210
311,31,211
311,32,243
311,33,244
311,34,245
311,35,246
311,36,278
311,37,279
311,38,280
311,39,312
311,40,344
311,41,376
311,42,377
311,43,409
311,44,441
311,45,473
311,46,505
311,47,537
311,48,569
312,0,722
312,1,690
312,2,658
312,3,626
312,4,594
312,5,562
312,6,563
312,7,564
312,8,532
312,9,533
312,10,501
312,11,502
312,12,503
312,13,504
312,14,505
312,15,473
312,16,474
312,17,442
312,18,410
312,19,378
312,20,346
312,21,347
312,22,348
312,23,316
312,24,317
312,25,285
312,26,253
312,27,221
312,28,189
312,29,188
312,30,187
312,31,155
313,0,933
313,1,901
313,2,869
313,3,868
313,4,836
313,5,804
313,6,772
313,7,740
313,8,741
313,9,709
313,10,677
313,11,645
313,12,613
313,13,581
313,14,549
313,15,550
314,0,776
314,1,775
314,2,743
314,3,711
314,4,679
314,5,647
314,6,646
314,7,614
314,8,613
314,9,612
314,10,580
314,11,579
314,12,547
314,13,546
314,14,545
314,15,513
314,16,481
314,17,480
314,18,448
314,19,449
314,20,417
314,21,385
314,22,386
314,23,387
314,24,388
314,25,356
314,26,324
314,27,325
314,28,293
314,29,294
314,30,295
314,31,263
314,32,264
315,0,707
315,1,708
315,2,709
315,3,710
315,4,711
315,5,712
315,6,713
315,7,714
316,0,221
316,1,220
316,2,219
316,3,218
316,4,217
316,5,216
316,6,215
316,7,214
316,8,213
316,9,212
316,10,211
316,11,210
316,12,209
316,13,208
316,14,207
316,15,206
316,16,205
316,17,204
316,18,203
316,19,202
316,20,201
316,21,200
316,22,168
316,23,167
316,24,166
316,25,165
316,26,164
317,0,94
317,1,93
317,2,92
317,3,124
317,4,123
317,5,122
317,6,121
317,7,120
317,8,88
317,9,87
317,10,86
318,0,190
318,1,189
318,2,221
318,3,253
318,4,252
318,5,251
318,6,250
318,7,249
318,8,281
318,9,280
318,10,279
318,11,278
318,12,277
318,13,276
318,14,308
318,15,307
318,16,306
318,17,305
318,18,304
318,19,336
318,20,335
318,21,334
318,22,333
318,23,332
318,24,331
319,0,42
319,1,74
319,2,106
319,3,138
319,4,170
319,5,202
319,6,234
319,7,266
319,8,298
319,9,330
319,10,362
319,11,394
319,12,426
319,13,458
319,14,459
319,15,491
319,16,490
319,17,522
319,18,554
319,19,553
319,20,585
319,21,584
319,22,616
319,23,615
320,0,824
320,1,792
320,2,791
320,3,790
320,4,758
320,5,757
320,6,725
320,7,724
320,8,723
320,9,722
320,10,721
320,11,720
320,12,688
320,13,687
320,14,686
320,15,685
320,16,653
320,17,652
320,18,651
320,19,619
320,20,618
320,21,617
320,22,585
320,23,584
320,24,552
320,25,520
321,0,137
321,1,105
321,2,106
321,3,107
321,4,108
321,5,109
321,6,110
321,7,142
321,8,174
321,9,206
321,10,207
321,11,239
321,12,240
322,0,819
322,1,787
322,2,755
322,3,723
322,4,724
322,5,725
322,6,693
322,7,661
322,8,662
322,9,663
322,10,664
322,11,665
322,12,666
322,13,667
322,14,668
322,15,669
322,16,637
323,0,1009
323,1,977
323,2,945
323,3,913
323,4,881
323,5,880
323,6,848
323,7,847
323,8,815
323,9,783
323,10,751
323,11,719
323,12,687
323,13,655
323,14,654
323,15,622
323,16,590
323,17,558
323,18,526
323,19,494
323,20,493
323,21,461
323,22,462
323,23,430
324,0,709
324,1,677
324,2,645
324,3,646
324,4,647
324,5,615
324,6,583
324,7,551
324,8,519
324,9,518
324,10,486
324,11,454
324,12,422
324,13,390
324,14,358
324,15,326
325,0,962
325,1,930
325,2,898
325,3,866
325,4,834
325,5,835
325,6,836
325,7,804
325,8,805
325,9,806
325,10,807
325,11,775
325,12,743
325,13,711
325,14,679
325,15,647
325,16,615
325,17,583
325,18,551
325,19,550
325,20,518
325,21,486
325,22,454
325,23,422
325,24,390
325,25,358
325,26,357
325,27,356
325,28,324
325,29,292
325,30,260
325,31,259
326,0,420
326,1,419
326,2,451
326,3,483
326,4,515
326,5,547
326,6,579
326,7,580
326,8,612
326,9,613
326,10,645
326,11,646
326,12,647
326,13,679
326,14,711
326,15,743
326,16,775
326,17,807
326,18,808
326,19,840
326,20,841
326,21,873
326,22,874
326,23,906
326,24,938
326,25,939
326,26,940
326,27,941
326,28,942
326,29,943
326,30,944
326,31,945
326,32,977
326,33,978
326,34,979
326,35,980
326,36,981
326,37,982
326,38,983
326,39,984
326,40,952
326,41,953
326,42,954
326,43,922
326,44,923
326,45,891
326,46,859
327,0,369
327,1,370
327,2,371
327,3,403
327,4,435
327,5,467
327,6,499
327,7,531
327,8,532
327,9,564
327,10,596
327,11,628
327,12,627
327,13,659
327,14,691
327,15,723
327,16,755
327,17,787
327,18,788
327,19,820
327,20,852
327,21,884
327,22,916
327,23,915
328,0,228
328,1,229
328,2,230
328,3,231
328,4,199
328,5,200
328,6,168
328,7,136
328,8,104
328,9,105
328,10,73
328,11,41
328,12,42
328,13,43
328,14,44
328,15,45
328,16,46
328,17,47
328,18,48
328,19,49
328,20,50
328,21,51
328,22,19
328,23,20
328,24,52
329,0,194
329,1,226
329,2,227
329,3,228
329,4,260
329,5,292
329,6,293
329,7,325
329,8,357
329,9,358
329,10,390
329,11,422
329,12,421
329,13,453
329,14,485
329,15,484
329,16,516
329,17,548
329,18,549
329,19,581
329,20,613
329,21,645
329,22,677
329,23,678
329,24,679
329,25,711
329,26,743
329,27,775
329,28,807
329,29,839
330,0,3
330,1,4
330,2,5
330,3,6
330,4,38
330,5,39
330,6,40
330,7,41
330,8,73
330,9,74
330,10,75
330,11,76
330,12,108
330,13,140
330,14,172
330,15,204
330,16,236
330,17,237
330,18,269
330,19,301
330,20,302
330,21,334
330,22,366
330,23,367
330,24,368
331,0,972
331,1,940
331,2,908
331,3,876
331,4,844
331,5,812
331,6,813
331,7,814
331,8,815
331,9,816
331,10,817
331,11,818
331,12,819
331,13,820
331,14,821
331,15,822
332,0,185
332,1,217
332,2,249
332,3,281
332,4,280
332,5,312
332,6,344
332,7,376
332,8,408
332,9,440
332,10,472
332,11,504
332,12,536
332,13,568
332,14,600
332,15,632
332,16,664
332,17,696
332,18,728
332,19,760
332,20,792
332,21,824
332,22,856
332,23,888
332,24,920
332,25,919
332,26,951
333,0,546
333,1,547
333,2,548
333,3,549
333,4,550
333,5,551
333,6,552
333,7,584
333,8,585
333,9,617
333,10,618
333,11,619
333,12,620
333,13,621
333,14,622
333,15,623
333,16,655
333,17,687
333,18,719
333,19,751
333,20,783
333,21,784
333,22,785
333,23,786
333,24,787
333,25,788
333,26,820
333,27,852
333,28,884
333,29,885
333,30,886
333,31,887
333,32,919
334,0,15
334,1,47
334,2,46
334,3,78
334,4,77
334,5,109
334,6,141
334,7,173
334,8,172
334,9,171
334,10,203
334,11,235
334,12,267
334,13,299
334,14,331
334,15,363
334,16,364
334,17,396
334,18,428
334,19,460
334,20,492
334,21,524
334,22,556
334,23,588
334,24,587
334,25,619
334,26,651
334,27,650
334,28,649
334,29,681
334,30,680
334,31,679
334,32,711
334,33,710
334,34,742
334,35,741
334,36,740
334,37,739
334,38,738
334,39,737
335,0,353
335,1,385
335,2,386
335,3,418
335,4,450
335,5,482
335,6,483
335,7,484
335,8,485
335,9,486
335,10,487
335,11,519
335,12,520
335,13,521
335,14,522
335,15,523
335,16,491
335,17,492
335,18,460
335,19,461
335,20,462
335,21,463
335,22,464
335,23,465
335,24,466
335,25,467
335,26,468
335,27,469
335,28,470
335,29,471
336,0,638
336,1,639
336,2,607
336,3,575
337,0,477
337,1,509
337,2,508
337,3,507
337,4,506
337,5,505
337,6,537
337,7,536
337,8,568
337,9,600
337,10,632
337,11,664
337,12,696
337,13,728
337,14,760
337,15,792
337,16,824
337,17,856
337,18,888
337,19,887
337,20,886
337,21,885
337,22,884
338,0,580
338,1,548
338,2,549
338,3,517
338,4,485
338,5,453
338,6,454
338,7,422
338,8,423
338,9,424
338,10,392
338,11,393
338,12,361
338,13,362
338,14,363
338,15,364
338,16,332
338,17,333
338,18,334
338,19,302
338,20,303
338,21,304
338,22,272
338,23,273
338,24,241
338,25,209
338,26,210
338,27,178
338,28,146
339,0,140
339,1,141
339,2,173
339,3,205
339,4,237
339,5,238
339,6,239
339,7,240
339,8,272
339,9,273
339,10,305
339,11,306
339,12,338
339,13,339
339,14,371
339,15,403
339,16,435
339,17,467
339,18,499
339,19,531
339,20,563
339,21,564
339,22,596
339,23,628
339,24,629
339,25,630
339,26,631
339,27,663
339,28,664
339,29,665
339,30,697
339,31,698
339,32,699
339,33,700
339,34,701
339,35,733
339,36,734
339,37,766
339,38,798
339,39,830
340,0,189
340,1,188
340,2,220
340,3,219
340,4,218
340,5,250
340,6,249
340,7,281
340,8,313
340,9,345
340,10,344
340,11,343
340,12,375
340,13,407
340,14,439
340,15,471
340,16,503
340,17,535
340,18,567
340,19,599
340,20,598
340,21,597
340,22,596
341,0,54
341,1,55
341,2,87
341,3,119
341,4,151
341,5,183
341,6,184
341,7,185
341,8,186
341,9,218
341,10,250
341,11,251
341,12,283
341,13,284
341,14,316
341,15,348
341,16,380
341,17,381
341,18,413
341,19,445
341,20,477
341,21,509
341,22,541
341,23,573
341,24,605
341,25,637
341,26,669
341,27,701
341,28,733
341,29,734
341,30,735
342,0,695
342,1,696
342,2,697
342,3,665
342,4,633
342,5,601
342,6,602
342,7,603
342,8,571
342,9,539
342,10,507
342,11,508
342,12,509
342,13,510
342,14,511
342,15,479
342,16,478
343,0,349
343,1,348
343,2,347
343,3,346
343,4,345
343,5,344
343,6,312
343,7,311
343,8,310
343,9,278
343,10,246
343,11,245
343,12,244
343,13,243
343,14,242
343,15,241
343,16,209
343,17,177
343,18,145
343,19,113
343,20,81
343,21,49
343,22,48
343,23,47
343,24,46
343,25,45
343,26,44
343,27,43
343,28,42
343,29,41
343,30,40
343,31,39
343,32,38
343,33,37
343,34,69
344,0,259
344,1,227
344,2,228
344,3,260
344,4,261
344,5,293
344,6,294
344,7,326
344,8,358
344,9,390
344,10,422
344,11,421
344,12,453
344,13,485
344,14,517
344,15,518
344,16,519
344,17,520
344,18,521
345,0,915
345,1,883
345,2,851
345,3,850
345,4,849
345,5,817
345,6,785
345,7,784
345,8,752
345,9,720
345,10,719
345,11,687
345,12,686
345,13,654
345,14,653
345,15,652
345,16,651
345,17,619
345,18,587
345,19,555
345,20,523
345,21,491
345,22,459
345,23,458
345,24,426
345,25,394
345,26,393
345,27,392
345,28,424
345,29,423
346,0,668
346,1,700
346,2,699
347,0,351
347,1,319
347,2,318
347,3,286
347,4,254
347,5,255
347,6,223
347,7,191
347,8,159
347,9,127
347,10,95
347,11,94
347,12,62
347,13,61
347,14,60
347,15,59
347,16,91
347,17,123
347,18,122
347,19,154
347,20,186
347,21,185
348,0,329
348,1,297
348,2,265
348,3,233
348,4,234
348,5,235
348,6,203
348,7,171
348,8,139
348,9,107
348,10,75
348,11,43
348,12,11
348,13,12
348,14,13
348,15,14
348,16,15
348,17,16
348,18,48
348,19,80
348,20,112
348,21,113
348,22,114
348,23,146
348,24,147
348,25,148
348,26,149
348,27,181
348,28,213
348,29,245
348,30,246
348,31,278
348,32,279
348,33,311
348,34,343
348,35,344
348,36,376
348,37,408
348,38,440
348,39,441
348,40,442
348,41,443
348,42,475
348,43,507
348,44,539
348,45,571
348,46,603
348,47,635
348,48,667
348,49,699
